-0.300000,   5.98562221e+00,   1.25409352e-04,   1.47921130e+00,  5.07656527e+14,  -2.57636982e+01,   0.00000000e+00,   0.00000000e+00,  1.06081933e-01,   8.02431253e-04,      10.00000000,      10.00000000
-0.280000,   6.04790720e+00,   1.28727474e-04,   1.46397749e+00,  4.78562180e+14,  -2.57636976e+01,   0.00000000e+00,   0.00000000e+00,  1.06082558e-01,   8.02431789e-04,      10.00000000,      10.00000000
-0.260000,   6.11614146e+00,   1.32446358e-04,   1.44764474e+00,  4.51305481e+14,  -2.57636969e+01,   0.00000000e+00,   0.00000000e+00,  1.06083225e-01,   8.02432330e-04,      10.00000000,      10.00000000
-0.240000,   6.19106443e+00,   1.36631488e-04,   1.43012564e+00,  4.25827513e+14,  -2.57636962e+01,   0.00000000e+00,   0.00000000e+00,  1.06083940e-01,   8.02432875e-04,      10.00000000,      10.00000000
-0.220000,   6.27353013e+00,   1.41359675e-04,   1.41132661e+00,  4.02070788e+14,  -2.57636954e+01,   0.00000000e+00,   0.00000000e+00,  1.06084709e-01,   8.02433427e-04,      10.00000000,      10.00000000
-0.200000,   6.36452925e+00,   1.46723798e-04,   1.39114766e+00,  3.79976651e+14,  -2.57636946e+01,   0.00000000e+00,   0.00000000e+00,  1.06085542e-01,   8.02433985e-04,      10.00000000,      10.00000000
-0.180000,   6.46521799e+00,   1.52837111e-04,   1.36948205e+00,  3.59487251e+14,  -2.57636937e+01,   0.00000000e+00,   0.00000000e+00,  1.06086447e-01,   8.02434550e-04,      10.00000000,      10.00000000
-0.160000,   6.57695270e+00,   1.59829877e-04,   1.34621616e+00,  3.40542146e+14,  -2.57636927e+01,   0.00000000e+00,   0.00000000e+00,  1.06087437e-01,   8.02435123e-04,      10.00000000,      10.00000000
-0.140000,   6.70133886e+00,   1.67874021e-04,   1.32122852e+00,  3.23082480e+14,  -2.57636916e+01,   0.00000000e+00,   0.00000000e+00,  1.06088527e-01,   8.02435705e-04,      10.00000000,      10.00000000
-0.120000,   6.84028831e+00,   1.77175263e-04,   1.29438989e+00,  3.07054535e+14,  -2.57636904e+01,   0.00000000e+00,   0.00000000e+00,  1.06089734e-01,   8.02436298e-04,      10.00000000,      10.00000000
-0.100000,   6.99609857e+00,   1.87994193e-04,   1.26556250e+00,  2.92408459e+14,  -2.57636890e+01,   0.00000000e+00,   0.00000000e+00,  1.06091082e-01,   8.02436902e-04,      10.00000000,      10.00000000
-0.080000,   7.17155538e+00,   2.00666057e-04,   1.23459968e+00,  2.79106934e+14,  -2.57636875e+01,   0.00000000e+00,   0.00000000e+00,  1.06092600e-01,   8.02437520e-04,      10.00000000,      10.00000000
-0.060000,   7.37006349e+00,   2.15603628e-04,   1.20134650e+00,  2.67126827e+14,  -2.57636858e+01,   0.00000000e+00,   0.00000000e+00,  1.06094324e-01,   8.02438152e-04,      10.00000000,      10.00000000
-0.040000,   7.59582678e+00,   2.33364398e-04,   1.16564006e+00,  2.56471111e+14,  -2.57636838e+01,   0.00000000e+00,   0.00000000e+00,  1.06096302e-01,   8.02438805e-04,      10.00000000,      10.00000000
-0.020000,   7.85406719e+00,   2.54656458e-04,   1.12731401e+00,  2.47227357e+14,  -2.57636815e+01,   0.00000000e+00,   0.00000000e+00,  1.06098598e-01,   8.02439787e-04,      10.00000000,      10.00000000
0.000000,   8.15120161e+00,   2.80452476e-04,   1.08622022e+00,  2.39394869e+14,  -2.57636788e+01,   0.00000000e+00,   0.00000000e+00,  1.06101294e-01,   8.02467256e-04,      10.00000000,      10.00000000
0.020000,   8.49563770e+00,   3.11974489e-04,   1.04218192e+00,  2.33161629e+14,  -2.57636756e+01,   0.00000000e+00,   0.00000000e+00,  1.06104504e-01,   8.02468066e-04,      10.00000000,      10.00000000
0.040000,   8.89751241e+00,   3.50935919e-04,   9.95109598e-01,  2.28903109e+14,  -2.57636717e+01,   0.00000000e+00,   0.00000000e+00,  1.06108380e-01,   8.02468815e-04,      10.00000000,      10.00000000
0.060000,   9.36952729e+00,   3.99615011e-04,   9.44978304e-01,  2.27021615e+14,  -2.57636669e+01,   0.00000000e+00,   0.00000000e+00,  1.06113128e-01,   8.02469599e-04,      10.00000000,      10.00000000
0.080000,   9.92713751e+00,   4.61060381e-04,   8.91898596e-01,  2.28173381e+14,  -2.57636610e+01,   0.00000000e+00,   0.00000000e+00,  1.06119029e-01,   8.02470427e-04,      10.00000000,      10.00000000
0.100000,   1.05885528e+01,   5.39284542e-04,   8.36186038e-01,  2.33291455e+14,  -2.57636536e+01,   0.00000000e+00,   0.00000000e+00,  1.06126464e-01,   8.02471306e-04,      10.00000000,      10.00000000
0.120000,   1.13741376e+01,   6.39473812e-04,   7.78432645e-01,  2.43679332e+14,  -2.57636441e+01,   0.00000000e+00,   0.00000000e+00,  1.06135945e-01,   8.02472247e-04,      10.00000000,      10.00000000
0.140000,   1.23048117e+01,   7.68036721e-04,   7.19555914e-01,  2.61138506e+14,  -2.57636319e+01,   0.00000000e+00,   0.00000000e+00,  1.06148143e-01,   8.02473261e-04,      10.00000000,      10.00000000
0.160000,   1.33991330e+01,   9.32405222e-04,   6.60789022e-01,  2.88137946e+14,  -2.57636162e+01,   0.00000000e+00,   0.00000000e+00,  1.06163914e-01,   8.02474363e-04,      10.00000000,      10.00000000
0.180000,   1.46691001e+01,   1.14047675e-03,   6.03581676e-01,  3.28031557e+14,  -2.57635958e+01,   0.00000000e+00,   0.00000000e+00,  1.06184313e-01,   8.02475568e-04,      10.00000000,      10.00000000
0.200000,   1.61153962e+01,   1.39941102e-03,   5.49412494e-01,  3.85301217e+14,  -2.57635695e+01,   0.00000000e+00,   0.00000000e+00,  1.06210567e-01,   8.02476892e-04,      10.00000000,      10.00000000
0.220000,   1.77237044e+01,   1.71406459e-03,   4.99556966e-01,  4.65765622e+14,  -2.57635360e+01,   0.00000000e+00,   0.00000000e+00,  1.06244021e-01,   8.02478350e-04,      10.00000000,      10.00000000
0.240000,   1.94640447e+01,   2.08548707e-03,   4.54890036e-01,  5.76659717e+14,  -2.57634940e+01,   0.00000000e+00,   0.00000000e+00,  1.06286037e-01,   8.02479956e-04,      10.00000000,      10.00000000
0.260000,   2.12942822e+01,   2.51010844e-03,   4.15792368e-01,  7.26452799e+14,  -2.57634422e+01,   0.00000000e+00,   0.00000000e+00,  1.06337874e-01,   8.02481719e-04,      10.00000000,      10.00000000
0.280000,   2.31671322e+01,   2.98008175e-03,   3.82179371e-01,  9.24265473e+14,  -2.57633795e+01,   0.00000000e+00,   0.00000000e+00,  1.06400560e-01,   8.02483645e-04,      10.00000000,      10.00000000
0.300000,   2.50383276e+01,   3.48493523e-03,   3.53617867e-01,  1.17877821e+15,  -2.57633053e+01,   0.00000000e+00,   0.00000000e+00,  1.06474800e-01,   8.02485735e-04,      10.00000000,      10.00000000
0.320000,   2.68732603e+01,   4.01397602e-03,   3.29472491e-01,  1.49663055e+15,  -2.57632191e+01,   0.00000000e+00,   0.00000000e+00,  1.06560926e-01,   8.02487984e-04,      10.00000000,      10.00000000
0.340000,   2.86504592e+01,   4.55819824e-03,   3.09035186e-01,  1.88043194e+15,  -2.57631212e+01,   0.00000000e+00,   0.00000000e+00,  1.06658884e-01,   8.02490386e-04,      10.00000000,      10.00000000
0.360000,   3.03619959e+01,   5.11189732e-03,   2.91614558e-01,  2.32675079e+15,  -2.57630118e+01,   0.00000000e+00,   0.00000000e+00,  1.06768263e-01,   8.02492932e-04,      10.00000000,      10.00000000
0.380000,   3.20117114e+01,   5.67321636e-03,   2.76586274e-01,  2.82487105e+15,  -2.57628917e+01,   0.00000000e+00,   0.00000000e+00,  1.06888331e-01,   8.02495612e-04,      10.00000000,      10.00000000
0.400000,   3.36124476e+01,   6.24396852e-03,   2.63414319e-01,  3.35722458e+15,  -2.57627620e+01,   0.00000000e+00,   0.00000000e+00,  1.07018077e-01,   8.02498417e-04,      10.00000000,      10.00000000
0.420000,   3.51831704e+01,   6.82947022e-03,   2.51654410e-01,  3.90235725e+15,  -2.57626238e+01,   0.00000000e+00,   0.00000000e+00,  1.07156256e-01,   8.02501339e-04,      10.00000000,      10.00000000
0.440000,   3.67462324e+01,   7.43752214e-03,   2.40949872e-01,  4.44016651e+15,  -2.57624786e+01,   0.00000000e+00,   0.00000000e+00,  1.07301428e-01,   8.02504370e-04,      10.00000000,      10.00000000
0.460000,   3.83250390e+01,   8.07787373e-03,   2.31023901e-01,  4.95759404e+15,  -2.57623280e+01,   0.00000000e+00,   0.00000000e+00,  1.07452003e-01,   8.02507504e-04,      10.00000000,      10.00000000
0.480000,   3.99419860e+01,   8.76139076e-03,   2.21671501e-01,  5.45253840e+15,  -2.57621737e+01,   0.00000000e+00,   0.00000000e+00,  1.07606296e-01,   8.02510738e-04,      10.00000000,      10.00000000
0.500000,   4.16167087e+01,   9.49925080e-03,   2.12751087e-01,  5.93432459e+15,  -2.57620174e+01,   0.00000000e+00,   0.00000000e+00,  1.07762591e-01,   8.02514070e-04,      10.00000000,      10.00000000
